LOC_SYSTEM_TITLE_TOUHOUCRAWL,Touhou Crawl
LOC_SYSTEM_TENSI_THUNDER7,天子：飛翔剣よ！天に雷を呼び集めよ！
LOC_SYSTEM_TENSI_SUN1,天子：今日の天気は雲一つない快晴です。
LOC_SYSTEM_TENSI_SUN2,天子：どうしてダンジョンに日光が差してるの？まあいいか！
LOC_SYSTEM_TENSI_SUN3,天子：こんな日差しの下で誰が隠れられるっていうの？
LOC_SYSTEM_TENSI_SUN4,天子：ちょっと洗濯物干したいし！
LOC_SYSTEM_TENSI_SUN5,天子：太陽よ、輝け！
LOC_SYSTEM_TENSI_SUN6,天子：飛翔剣ならこんなこともできるの！
LOC_SYSTEM_TENSI_SUN7,天子：今日はピクニック日和ね！
LOC_SYSTEM_TENSI_WHISPERING,天子は聞こえない声で囁いた。
LOC_SYSTEM_TENSI_WEATHER1,視界を遮る濃い霧が立ち込め始めた。
LOC_SYSTEM_TENSI_WEATHER2,ダンジョンに大雨と雷が鳴り響く。
LOC_SYSTEM_TENSI_WEATHER3,ダンジョンに強い日差しが差し込み始めた。
LOC_SYSTEM_TENSI_BRAND_WEAPON,{0}から飛翔の気配があふれ出している。
LOC_SYSTEM_TENSI_MORE_BRAND_WEAPON,{0}はさらに飛翔の力が強まった。
LOC_SYSTEM_SEIJA_SUMMON_BUFF1,正邪：逃げて！
LOC_SYSTEM_SEIJA_SUMMON_BUFF2,正邪：正面からじゃ勝てないってば！
LOC_SYSTEM_SEIJA_SUMMON_BUFF3,正邪：足速くしてあげるから、うまく逃げなよ。
LOC_SYSTEM_SEIJA_SUMMON_BUFF4,正邪：あいつらは鈍いからまけるよ！
LOC_SYSTEM_SEIJA_SUMMON_BUFF5,正邪：まさか戦うつもりじゃないよね？
LOC_SYSTEM_SEIJA_SUMMON_BUFF6,正邪：もう追手が来てるの？
LOC_SYSTEM_SEIJA_SUMMON_BUFF7,正邪：またあいつらか。まこう！
LOC_SYSTEM_SEIJA_SUMMON_BUFF8,正邪：数で押してくるなんて卑怯だよね！
LOC_SYSTEM_SEIJA_SUMMON_BUFF9,正邪：どうせあんたたちには私たちを捕まえられないよ！
LOC_SYSTEM_SEIJA_SUMMON_BUFF10,正邪：よく飽きもせず来るよね！
LOC_SYSTEM_SEIJA_GOD_JOON_AND_SION1,正邪：あいつらの持ち物なんて欲しくないけど、あんたが使う？
LOC_SYSTEM_SEIJA_GOD_JOON_AND_SION2,正邪：どうせアイツらは疫病神だし、私が盗らなくても失くしてたでしょ。
LOC_SYSTEM_SEIJA_GOD_JOON_AND_SION3,正邪：私より嫌われてるやつなんて、そうそういないけどね。
LOC_SYSTEM_SEIJA_GOD_JOON_AND_SION4,正邪：あまり近づきたくないタイプなんだよね、ああいうの。
LOC_SYSTEM_SEIJA_GOD_BYAKUREN1,正邪：妖怪にも人間にも平等？どう見ても偽善者って感じがするよ！
LOC_SYSTEM_SEIJA_GOD_BYAKUREN2,正邪：あの寺に盗みに入ったら酒が山ほど置いてあったんだ！破戒僧集団に違いない！
LOC_SYSTEM_SEIJA_GOD_BYAKUREN3,正邪：あの寺にあった魔法書だよ。忍び込んだらヤマビコが吠えてバレかけたってば。
LOC_SYSTEM_SEIJA_GOD_BYAKUREN4,正邪：あの住職からは危険な気配がしたけど…うまく逃げてきたよ！
LOC_SYSTEM_SEIJA_GOD_KANAKO1,正邪：蛇の舌のように口がうまい神だったよ。私は説得なんて効かないけどね。
LOC_SYSTEM_SEIJA_GOD_KANAKO2,正邪：こんなガラクタ、本当に役に立つのかね？欲しいならあげるけど。
LOC_SYSTEM_SEIJA_GOD_KANAKO3,正邪：あの神、センスが古臭いんだよねぇ。
LOC_SYSTEM_SEIJA_GOD_KANAKO4,正邪：あの柱から逃げるの、けっこう大変だったよ…うまく避けな！
LOC_SYSTEM_SEIJA_GOD_SUWAKO1,正邪：こんなちびっ子が神様だったとはね？あまり強そうには見えなかったけど。
LOC_SYSTEM_SEIJA_GOD_SUWAKO2,正邪：あそこはカエルが多すぎる。私はあんまり好きじゃないんだ。
LOC_SYSTEM_SEIJA_GOD_SUWAKO3,正邪：あの厄神、見た目よりずっと危険だよ。
LOC_SYSTEM_SEIJA_GOD_SUWAKO4,正邪：そのアイテムには災厄がついてくるけど、本当に大丈夫？
LOC_SYSTEM_SEIJA_GOD_MINORIKO1,正邪：まあ逃げ回ってても食事は大事だしね。ちょっと分けてあげる。
LOC_SYSTEM_SEIJA_GOD_MINORIKO2,正邪：私はもうサツマイモには飽きたし、ちょうど分けようと思ってたところさ。
LOC_SYSTEM_SEIJA_GOD_MINORIKO3,正邪：このサツマイモはあの豊穣の神から…あれ？名前なんだったっけ？
LOC_SYSTEM_SEIJA_GOD_MINORIKO4,正邪：お腹すいてたんでしょ？ちょっと分けてあげる。
LOC_SYSTEM_SEIJA_GOD_MIMA1,正邪：究極の魔法が書いてあるって聞いたよ。大事に使いなよ。
LOC_SYSTEM_SEIJA_GOD_MIMA2,正邪：これが例のスパークとかいう魔法の書かな？あれ、チート級だってさ。
LOC_SYSTEM_SEIJA_GOD_MIMA3,正邪：悪霊？悪霊が書いた本なの？読んで呪われたりしないよね？
LOC_SYSTEM_SEIJA_GOD_MIMA4,正邪：物の目利きはあるみたいだね。これはちょっと貴重な本だよ。
LOC_SYSTEM_SEIJA_GOD_SHINKI1,正邪：魔界の神？あのぼんやりした顔のやつ？
LOC_SYSTEM_SEIJA_GOD_SHINKI2,正邪：思ったより魔界がまともで驚いたよ。もっとグロい怪物がいると思ってたのに。
LOC_SYSTEM_SEIJA_GOD_SHINKI3,正邪：魔界は迷いやすいってさ。行くなら気をつけなよ。
LOC_SYSTEM_SEIJA_GOD_SHINKI4,正邪：魔族がしつこく追いかけてくるんだよ…これやるから撒いてくれない？
LOC_SYSTEM_SEIJA_GOD_YUUGI1,正邪：鬼とは関わりたくないのよ。全力で逃げるのが一番。
LOC_SYSTEM_SEIJA_GOD_YUUGI2,正邪：この鎧は鬼の宝の一つさ。私にかかればすぐ盗れるけどね。
LOC_SYSTEM_SEIJA_GOD_YUUGI3,正邪：この鎧、きっと役に立つよ。鬼の拳をまともに受けるにはね。
LOC_SYSTEM_SEIJA_GOD_YUUGI4,正邪：私、鬼には嫌われる性格らしくてさ…代わりに相手してくれない？
LOC_SYSTEM_SEIJA_GOD_SHIZUHA1,正邪：紅葉なんて落ちたらただのゴミでしょ？そう思わない？
LOC_SYSTEM_SEIJA_GOD_SHIZUHA2,正邪：存在感ゼロって感じの神様だったな。はい、どうぞ。
LOC_SYSTEM_SEIJA_GOD_SHIZUHA3,正邪：これを取ってるとき、誰かに見られてる気がしてさ…気のせい？
LOC_SYSTEM_SEIJA_GOD_SHIZUHA4,正邪：やっぱり戦いは背後から刺すのが一番だよね？そう思うでしょ？
LOC_SYSTEM_SEIJA_GOD_HINA1,正邪：ちょうど呪われた品なんていらなかったんだ。全部あげるよ。
LOC_SYSTEM_SEIJA_GOD_HINA2,正邪：高そうな指輪だけど…身に着けるのはちょっと鳥肌が立つから嫌。
LOC_SYSTEM_SEIJA_GOD_HINA3,正邪：わざわざ自分の装備に呪いをかける人がいるって？まさかね。
LOC_SYSTEM_SEIJA_GOD_HINA4,正邪：必要ならあげるけど、呪いには気をつけなよ。
LOC_SYSTEM_SEIJA_GOD_YUKARI1,正邪：この不気味な妖怪とはあまり関わりたくなかったんだけど。
LOC_SYSTEM_SEIJA_GOD_YUKARI2,正邪：この品を盗みに入った時、あの妖怪は寝てたよ。
LOC_SYSTEM_SEIJA_GOD_YUKARI3,正邪：逃げるときはこの空間転移アイテムが一番だよ。うまく使いな。
LOC_SYSTEM_SEIJA_GOD_YUKARI4,正邪：空間転移は便利だけど、酔いやすいのが難点なんだよね。うぇっぷ。
LOC_SYSTEM_SEIJA_GOD_EIRIN1,正邪：あの薬師の家から盗んできた薬たちだよ。何の薬かは知らないけど。
LOC_SYSTEM_SEIJA_GOD_EIRIN2,正邪：薬師のくせに、なんであんなに毒を持ってるのかね？
LOC_SYSTEM_SEIJA_GOD_EIRIN3,正邪：あの薬師の部屋には見たことない実験器具がいっぱいあった。危なそうだったから無視したけど。
LOC_SYSTEM_SEIJA_GOD_EIRIN4,正邪：窮地を脱するには薬が一番頼りになるよ。あんたも気をつけな！
LOC_SYSTEM_SEIJA_GOD_YUYUKO1,正邪：あの長い階段はもう登りたくないね。
LOC_SYSTEM_SEIJA_GOD_YUYUKO2,正邪：この品を盗んでからというもの、幽霊がうるさく付きまとってさ。
LOC_SYSTEM_SEIJA_GOD_YUYUKO3,正邪：死を操る亡霊？縁起でもないよね。
LOC_SYSTEM_SEIJA_GOD_YUYUKO4,正邪：幽霊くらい簡単に撒けるよね？信じてるよ、パートナー。
LOC_SYSTEM_SEIJA_GOD_SATORI1,正邪：心を読む妖怪か…気味の悪いやつだね。
LOC_SYSTEM_SEIJA_GOD_SATORI2,正邪：ペットを飼ってるのか、放し飼いにしてるのかよく分からないね。
LOC_SYSTEM_SEIJA_GOD_SATORI3,正邪：あんまり強そうじゃなかったけど、もう会いたくないな。
LOC_SYSTEM_SEIJA_GOD_SATORI4,正邪：私と同じくらい嫌われてるらしいけど…仲間意識は全然湧かないね。
LOC_SYSTEM_SEIJA_GOD_TENSI1,正邪：こんなやつを信仰する人がいるなんて、変わった趣味だね。
LOC_SYSTEM_SEIJA_GOD_TENSI2,正邪：空から落ちてくる石には気をつけなよ。
LOC_SYSTEM_SEIJA_GOD_TENSI3,正邪：こんなガラクタが欲しいの？君も変わってるね。
LOC_SYSTEM_SEIJA_GOD_TENSI4,正邪：天人の持ち物にしては安っぽい物ばかりだったよ。
LOC_SYSTEM_SEIJA_GOD_LILLY1,正邪：妖精？権利の拡大？何をバカなこと言ってるのかな？
LOC_SYSTEM_SEIJA_GOD_LILLY2,正邪：妖精と虫は似てるよね～ 何度倒してもまた湧いてくるところとかさ。
LOC_SYSTEM_SEIJA_GOD_LILLY3,正邪：妖精のアイテムが役立つかは知らないけど、盗んできたよ。何とか使ってみて。
LOC_SYSTEM_SEIJA_GOD_LILLY4,正邪：周りも見ずに爆撃する妖精だったよ。まったく迷惑な奴さ。
LOC_SYSTEM_SEIJA_GOD_MIKO1,正邪：あの自信家が大事にしてたマントを一つ持ってきたよ。
LOC_SYSTEM_SEIJA_GOD_MIKO2,正邪：私はもっと気に入ったマントがあるから、これは君にあげる。
LOC_SYSTEM_SEIJA_GOD_MIKO3,正邪：表では偉そうにしてるけど、内面はずる賢い奴さ。私は分かるんだ。
LOC_SYSTEM_SEIJA_GOD_MIKO4,正邪：赤いマント？青いマント？そんなのよく知らないけどさ。
LOC_SYSTEM_SEIJA_GOD_OKINA1,正邪：あの変な踊り集団を撒くのに苦労したんだよ。
LOC_SYSTEM_SEIJA_GOD_OKINA2,正邪：あんな奴の手下になるなんて、まっぴらだね。
LOC_SYSTEM_SEIJA_GOD_OKINA3,正邪：このアイテムを使えば一時的に無敵になれるらしいよ。うまく使ってみて。
LOC_SYSTEM_SEIJA_GOD_OKINA4,正邪：背中にドアがあったから入ってみたら、これを盗めたんだ。
LOC_SYSTEM_SEIJA_GOD_JUNKO1,正邪：やっぱりアイテム強化って一番大事だよね？
LOC_SYSTEM_SEIJA_GOD_JUNKO2,正邪：ずっと誰かを殺すってブツブツ言っててさ、気味悪い奴だった。
LOC_SYSTEM_SEIJA_GOD_JUNKO3,正邪：浄化が祝福だって？アイテムが使えなくなるなら意味ないでしょ？
LOC_SYSTEM_SEIJA_GOD_JUNKO4,正邪：純粋な力には敵わないけど、私たちには知恵とアイテムがあるからね。
LOC_SYSTEM_SEIJA_WELCOME1,正邪：新しいレジスタンスの誕生だね！歓迎するよ！
LOC_SYSTEM_SEIJA_WELCOME2,正邪：私たち、最高のチームになるよ！
LOC_SYSTEM_SEIJA_WELCOME3,正邪：鼻持ちならないあいつらに一泡吹かせよう！
LOC_SYSTEM_SEIJA_WELCOME4,正邪：下剋上の始まりだ！
LOC_SYSTEM_SEIJA_WELCOME5,正邪：弱き者に力を！強き者には罰を！
LOC_SYSTEM_SEIJA_REFUSE_ITEM1,正邪：本当に？アイテムがいらないって？その自信、嫌いじゃないよ。
LOC_SYSTEM_SEIJA_REFUSE_ITEM2,正邪：もちろん、贈り物を断っても手助けはするよね？
LOC_SYSTEM_SEIJA_REFUSE_ITEM3,正邪：遠慮しなくてもいいのにさ。
LOC_SYSTEM_SEIJA_REFUSE_ITEM4,正邪：いらないってことでいいね、パートナー。
LOC_SYSTEM_SEIJA_REFUSE_ITEM5,正邪：後悔しないでよね。
LOC_SYSTEM_SEIJA_REFUSE_ITEM6,正邪：じゃあこの宝は私のものだね。
LOC_SYSTEM_SEIJA_DOUBT1,正邪：これって割に合ってないんじゃない？
LOC_SYSTEM_SEIJA_DOUBT2,正邪：ここまで来れたの、私のおかげだと思わない？
LOC_SYSTEM_SEIJA_DOUBT3,正邪：ふむ…これ、受け取りな。
LOC_SYSTEM_SEIJA_DOUBT4,正邪：これはちょっと惜しいけどな…
LOC_SYSTEM_SEIJA_DOUBT5,正邪：このアイテムよりこいつの方が役に立つとは思えないけど…
LOC_SYSTEM_SEIJA_DOUBT6,正邪：やっぱこれ惜しい…あ、いや、なんでもない！
LOC_SYSTEM_SEIJA_DOUBT7,正邪：よく考えたら、これ私が損してない？
LOC_SYSTEM_SEIJA_DOUBT_REFUSE_ITEM1,正邪：本当にいらないの？
LOC_SYSTEM_SEIJA_DOUBT_REFUSE_ITEM2,正邪：せっかく私の宝をあげようとしてるのに、なんで嫌なのさ？
LOC_SYSTEM_SEIJA_DISTRUST1,正邪：……。
LOC_SYSTEM_SEIJA_DISTRUST2,正邪は機嫌が悪そうだ。
LOC_SYSTEM_SEIJA_DISTRUST3,正邪：……やっぱり、どう考えても私が損してる。
LOC_SYSTEM_SEIJA_DISTRUST4,正邪：そういえば、信者にプレゼントあげて裏切られた神様の話を聞いたことあるよ。
LOC_SYSTEM_SEIJA_DISTRUST5,正邪：ふん…その顔、なんかイラッとくるね。
LOC_SYSTEM_SEIJA_DISTRUST6,正邪：もしかして、私が利用されてるんじゃないの？
LOC_SYSTEM_SEIJA_DISTRUST7,正邪：裏切られる前に裏切る…それが私の信条だよ。
LOC_SYSTEM_SEIJA_DISTRUST_ITEM1,正邪：ねえ、言ってみなよ。どんな下心があるの？
LOC_SYSTEM_SEIJA_DISTRUST_ITEM2,正邪：あんたが何考えてるのか全然わかんないよ。
LOC_SYSTEM_SEIJA_ABANDONED1,正邪：よく聞け！私は骨の髄までアマノジャクだ！仲間なんていない！
LOC_SYSTEM_SEIJA_ABANDONED2,正邪：やっぱり、あんたは敵だった。弱き者の味方じゃない！
LOC_SYSTEM_SEIJA_ABANDONED3,正邪：あんたも私を裏切るつもりだったんでしょ？違う！私があんたを裏切るんだ！
LOC_SYSTEM_SEIJA_ABANDONED4,正邪：利用されて捨てられたのはあんたの方だよ！バカめ！私が利用したんだ！
LOC_SYSTEM_SEIJA_ABANDONED5,正邪：私の宝が欲しくて近づいたんでしょ？そんなのバレバレだよ！
LOC_SYSTEM_SEIJA_ABANDONED6,正邪：アマノジャクに仲間なんていない！最初からあんたは利用されてただけ！
LOC_SYSTEM_SEIJA_ABANDONED7,正邪：あんたをパートナーだなんて言ったのは全部ウソ。だって私はアマノジャクだもん！
LOC_SYSTEM_SEIJA_ABANDON1,正邪：何？あんたが私を裏切る？そんな簡単にいくと思うなよ？
LOC_SYSTEM_SEIJA_ABANDON2,正邪：やっぱり仲間なんていらなかった。あんた、ひどい死に方するよ。
LOC_SYSTEM_SEIJA_ABANDON3,正邪：このアマノジャクを利用しようなんて、いい度胸してるね！
LOC_SYSTEM_SEIJA_ABANDON4,正邪：後悔させてあげるよ！
LOC_SYSTEM_PLAYER_REIMU,霊夢
LOC_SYSTEM_PLAYER_MARISA,魔理沙
LOC_SYSTEM_PLAYER_SANAE,早苗
LOC_SYSTEM_PLAYER_MOMIZI,椛
LOC_SYSTEM_PLAYER_KOISHI,こいし
LOC_SYSTEM_PLAYER_MOKOU,妹紅
LOC_SYSTEM_PLAYER_NITORI,にとり
LOC_SYSTEM_PLAYER_THREE_FAIRIES,三月精
LOC_SYSTEM_PLAYER_SUNNY,サニー
LOC_SYSTEM_PLAYER_STAR,スター
LOC_SYSTEM_PLAYER_LUNA,ルナ
LOC_SYSTEM_PLAYER_MOKOU_RESURRECTION,リザレクション
LOC_SYSTEM_PLAYER_MOKOU_RESURRECTION_SHOUT,リザレクション！
LOC_SYSTEM_ATT_NORMAL,攻撃
LOC_SYSTEM_ATT_CLAW,ひっかき
LOC_SYSTEM_ATT_BITE,かみつき
LOC_SYSTEM_ATT_SMASH,スマッシュ
LOC_SYSTEM_ATT_BODYCHECK,体当たり
LOC_SYSTEM_ATT_DRILL,ドリル
LOC_SYSTEM_ATT_DRAIN,ドレイン
LOC_SYSTEM_ATT_TORCH,たいまつ
LOC_SYSTEM_ATT_DREAM,ゆめ
LOC_SYSTEM_ATT_VENOM_TEETH,毒牙
LOC_SYSTEM_ATT_PECK,くちばし
LOC_SYSTEM_ATT_HAKUROUKEN,白楼剣
LOC_SYSTEM_ATT_ROUKANKEN,楼観剣
LOC_SYSTEM_ATT_HEADBUTT,頭突き
LOC_SYSTEM_ATT_SICKLE,鎌
LOC_SYSTEM_ATT_ROBE,衣
LOC_SYSTEM_ATT_CLEAVER,包丁
LOC_SYSTEM_ATT_FAN,扇
LOC_SYSTEM_ATT_FIRE,火炎
LOC_SYSTEM_ATT_COLD,冷気
LOC_SYSTEM_ATT_POISON,毒気
LOC_SYSTEM_ATT_VENOM,猛毒
LOC_SYSTEM_ATT_CONFUSE_POISON,悪臭弾
LOC_SYSTEM_ATT_CRUNCH,かみ砕き
LOC_SYSTEM_ATT_FIRE_SWORD,炎の剣
LOC_SYSTEM_ATT_ELEC_SWORD,雷の剣
LOC_SYSTEM_ATT_ELEC,電撃
LOC_SYSTEM_ATT_THUNDER,雷
LOC_SYSTEM_ATT_DISH,皿
LOC_SYSTEM_ATT_MAGIC_BOMB,マジックボム
LOC_SYSTEM_ATT_STONE_TACK,岩の画鋲
LOC_SYSTEM_ATT_SUN,太陽光
LOC_SYSTEM_ATT_EARTHQUAKE,地震
LOC_SYSTEM_ATT_V_FIRE,火の海
LOC_SYSTEM_ATT_V_METAL,鉄の棘
LOC_SYSTEM_ATT_V_AIR,突風
LOC_SYSTEM_ATT_V_EARTH_SHOT,岩石弾
LOC_SYSTEM_ATT_V_EARTH_FRAG,岩石の破片
LOC_SYSTEM_ATT_BACKSTAB,不意打ち
LOC_SYSTEM_ATT_GIANTSWING,ジャイアントスイング
LOC_SYSTEM_ATT_GERMANSUPLEX,ジャーマンスープレックス
LOC_SYSTEM_ATT_MIMA_MAGIC,魔法
LOC_SYSTEM_ATT_MIMA_FIRE_MAGIC,火炎魔法
LOC_SYSTEM_ATT_MIMA_EARTH_MAGIC,岩石魔法
LOC_SYSTEM_ATT_MIMA_ELEC_MAGIC,電撃魔法
LOC_SYSTEM_ATT_MIMA_POISION_MAGIC,猛毒魔法
LOC_SYSTEM_ATT_MIMA_ICE_MAGIC,冷気魔法
LOC_SYSTEM_ATT_MIMA_CONJURE_MAGIC,魔力
LOC_SYSTEM_ATT_STONE_PUNCH,岩拳
LOC_SYSTEM_ATT_DROWN,溺死
LOC_SYSTEM_ATT_LAVA,溶岩
LOC_SYSTEM_ATT_RUSH,突進
LOC_SYSTEM_ATT_WATERGUN,水鉄砲
LOC_SYSTEM_ATT_DOOR,ドア
LOC_SYSTEM_ATT_TANMAC,弾幕
LOC_SYSTEM_ATT_SION,紫苑
LOC_SYSTEM_ATT_FIRECRAKER,花火
LOC_SYSTEM_ATT_SHOCKWAVE,衝撃波
LOC_SYSTEM_ATT_KIKU_SPRAY,水しぶき
LOC_SYSTEM_ATT_CURSE,呪い
LOC_SYSTEM_ATT_BURN,炎上
LOC_SYSTEM_ATT_POISONTANMAC,毒弾幕
LOC_SYSTEM_ATT_COLDBEAM,冷凍ビーム
LOC_SYSTEM_ATT_SMITE,強打
LOC_SYSTEM_ATT_ELECTRIC,電気
LOC_SYSTEM_ATT_FIREBALL,火の玉
LOC_SYSTEM_ATT_WATERPRESSURE,水圧
LOC_SYSTEM_ATT_NOISE,轟音
LOC_SYSTEM_ATT_FIRESTORM,火炎嵐
LOC_SYSTEM_ATT_CRASH,クラッシュ
LOC_SYSTEM_ATT_LASER,レーザー
LOC_SYSTEM_ATT_STONE,石ころ
LOC_SYSTEM_ATT_ROCK,岩
LOC_SYSTEM_ATT_KANAMEDRILL,カナメドリル
LOC_SYSTEM_ATT_BURST,爆発
LOC_SYSTEM_ATT_SUICIDE,自爆
LOC_SYSTEM_ATT_SPARK,スパーク
LOC_SYSTEM_ATT_LIGHTTANMAC,光弾
LOC_SYSTEM_ATT_BULLET,弾丸
LOC_SYSTEM_ATT_BLOOD_STARE,血の凝視
LOC_SYSTEM_ATT_YINYANG_TANMAC,陰陽弾
LOC_SYSTEM_ATT_SEAOFFIRE,火の海
LOC_SYSTEM_ATT_LEAP,跳躍
LOC_SYSTEM_ATT_AIRSTRIKE,風の弾
LOC_SYSTEM_ATT_MACROBURST,マクロバースト
LOC_SYSTEM_ATT_EMERALD,エメラルド
LOC_SYSTEM_ATT_SHORT_LIFE_EXPECTACNY,余命僅か
LOC_SYSTEM_ATT_PSYCHOKINESIS,サイコキネシス
LOC_SYSTEM_ATT_HYPERBEAM,破壊光線
LOC_SYSTEM_ATT_SWORD,剣
LOC_SYSTEM_ATT_KNIFE,ナイフ
LOC_SYSTEM_ATT_THROWING_ATLAS,千手力男投げ
LOC_SYSTEM_ATT_BILL,お札
LOC_SYSTEM_ATT_DIMENSIONAL_RIFT,次元の裂け目
LOC_SYSTEM_THAT,それ
LOC_SYSTEM_SOMETHING,何か
LOC_SYSTEM_FIND_ONE,{0}を発見した。
LOC_SYSTEM_FIND_TWO,{0}と{1}を発見した。
LOC_SYSTEM_FIND_THREE,{0}と{1}と{2}を発見した。
LOC_SYSTEM_FIND_MANY,複数のアイテムを発見した。
LOC_SYSTEM_TUTORIAL_START1,神奈子は言った：「ようこそ、早苗！今回のチュートリアルは私が担当するわ」
LOC_SYSTEM_TUTORIAL_START2,神奈子は言った：「過去の会話はCtrl+Pでログを見られるし、疑問があれば ? を押すといいわ」
LOC_SYSTEM_TUTORIAL_START3,神奈子は言った：「まず h j k l または矢印キーで移動できるの。大文字と小文字に気をつけてね」
LOC_SYSTEM_TUTORIAL1,神奈子は言った：「ドアの横で Oキーを押すと開いて、Cキーで閉じられるわ」
LOC_SYSTEM_TUTORIAL2,神奈子は言った：「方向キーで押せば自動で開くこともあるのよ」
LOC_SYSTEM_TUTORIAL3,神奈子は言った：「テンキーや y u b n キーで斜めにも動けるわ」
LOC_SYSTEM_TUTORIAL4,神奈子は言った：「oキーを押すと未探索の場所へ自動移動できるわよ」
LOC_SYSTEM_TUTORIAL5,神奈子は言った：「, や g でアイテムを拾って装備してみて」
LOC_SYSTEM_TUTORIAL6,神奈子は言った：「wで武器、Wで防具を装備できるわ。iは説明、dは捨てるキーよ」
LOC_SYSTEM_TUTORIAL7,神奈子は言った：「クロールは常に戦いの連続よ。攻撃は体当たりすればいいの」
LOC_SYSTEM_TUTORIAL8,神奈子は言った：「弱い相手でも1対1で戦うのが有利だから、路地に誘いなさい」
LOC_SYSTEM_TUTORIAL9,神奈子は言った：「戦いの後には必ず体力を回復する習慣をつけなさい」
LOC_SYSTEM_TUTORIAL10,神奈子は言った：「.キーで1ターン、5キーで100ターン休憩できるわ」
LOC_SYSTEM_TUTORIAL11,神奈子は言った：「mキーで開く画面では得たスキルの振り分けができるの」
LOC_SYSTEM_TUTORIAL12,神奈子は言った：「パワーは空腹調整、能力使用、近接ダメージ強化に役立つわ」
LOC_SYSTEM_TUTORIAL13,神奈子は言った：「階段を降りるには >キー、登るには <キーよ」
LOC_SYSTEM_TUTORIAL14,神奈子は言った：「もう片付けた階層には何もないから、次の階に進もう」
LOC_SYSTEM_TUTORIAL15,神奈子は言った：「パワーが2.00以下になると攻撃力が落ちてしまうの」
LOC_SYSTEM_TUTORIAL16,神奈子は言った：「敵を倒すと出るPアイテムや食べ物で回復できるわ」
LOC_SYSTEM_TUTORIAL17,神奈子は言った：「eキーでパンを食べてパワーを回復できるの」
LOC_SYSTEM_TUTORIAL18,神奈子は言った：「遠距離攻撃はいつでも便利ね。お札を拾ってごらん」
LOC_SYSTEM_TUTORIAL19,神奈子は言った：「Fキーで遠距離武器を投げられるわ。アイテムを選んでね」
LOC_SYSTEM_TUTORIAL20,神奈子は言った：「fキーでは準備された弾幕をすぐに投げられるの」
LOC_SYSTEM_TUTORIAL21,神奈子は言った：「効果不明の装飾品や巻物ね。まずは使ってみようか」
LOC_SYSTEM_TUTORIAL22,神奈子は言った：「まず指輪を拾ってPキーで装備して。Rキーで外せるわ」
LOC_SYSTEM_TUTORIAL23,神奈子は言った：「巻物を読むのはrキー。選択画面が出たら指輪に使ってみて」
LOC_SYSTEM_TUTORIAL24,神奈子は言った：「ふふ、空腹の指輪はまったく役に立たないわね。dキーで捨てられるわ」
LOC_SYSTEM_TUTORIAL25,神奈子は言った：「ポーションが見えるわね。qキーで飲めるの」
LOC_SYSTEM_TUTORIAL26,神奈子は言った：「飲むまで効果は分からないし、時には悪い効果もあるの」
LOC_SYSTEM_TUTORIAL27,神奈子は言った：「魔法を使うには、まず本から魔法を学ばなきゃいけないの」
LOC_SYSTEM_TUTORIAL28,神奈子は言った：「まず本を拾って、Mキーで魔法弾幕を覚えてみて」
LOC_SYSTEM_TUTORIAL29,神奈子は言った：「魔法を使うには zキーかZキーを押せばいいの」
LOC_SYSTEM_TUTORIAL30,神奈子は言った：「使い方はお札と同じよ！さあ、魔法で敵を倒してみて」
LOC_SYSTEM_TUTORIAL31,神奈子は言った：「<キーを押すと上の階に戻れるわ」
LOC_SYSTEM_TUTORIAL32,神奈子は言った：「戦った後は5キーで休憩、覚えてる？毒を受けたら治してね」
LOC_SYSTEM_TUTORIAL33,神奈子は言った：「祭壇を見つけたら、pキーで祈ることができるわ」
LOC_SYSTEM_TUTORIAL34,神奈子は言った：「私の神殿だから、一度信仰してみて。信仰後は^キーで説明が見られるの」
LOC_SYSTEM_TUTORIAL35,神奈子は言った：「aキーを押して神の力を使って戦ってみて」
LOC_SYSTEM_TUTORIAL36,神奈子は言った：「信仰心が高まると使える力も増えていくの」
LOC_SYSTEM_TUTORIAL37,神奈子は言った：「私の力は信仰心を消費するから、気をつけて使ってね」
LOC_SYSTEM_TUTORIAL38,神奈子は言った：「神様ごとに信仰心の得方や嫌う行動があるのよ」
LOC_SYSTEM_TUTORIAL39,神奈子は言った：「私の場合は敵を倒すたびに信仰心が少し上がるの」
LOC_SYSTEM_TUTORIAL40,神奈子は言った：「敵を倒せば自動で信仰心が上がるのよ」
LOC_SYSTEM_TUTORIAL41,神奈子は言った：「妖怪傘だね。名前が頭に出る敵はネームドなの」
LOC_SYSTEM_TUTORIAL42,神奈子は言った：「ネームド敵は普通の敵より強いわ。手段は選ばなくていいのよ」
LOC_SYSTEM_TUTORIAL43,神奈子は言った：「これまで得たアイテムや方法で倒せるか試してみて」
LOC_SYSTEM_TUTORIAL44,神奈子は言った：「チュートリアルはこれで終わりよ、早苗」
LOC_SYSTEM_TUTORIAL45,神奈子は言った：「本番では、死を恐れず進みなさい！」
LOC_SYSTEM_EVENT_TEMPLE,神聖な気配が漂っている。
LOC_SYSTEM_EVENT_SCARLET_UNDER,強大な気配を感じる。今ならまだ逃げられる！
LOC_SYSTEM_EVENT_BUG,ここは作りかけのバグ地帯だ
LOC_SYSTEM_EVENT_BAMBOO,この場所は恐ろしい迷宮だ！出口を探すか、新たな場所に辿り着くか…
